Section Name,Short Title,Min Cred,Max Cred,BLDG,ROOM,DAYS,Start Time,End Time,Faculty Name,Avail Status,Prerequisites,Coreq,Notes,Location,Seats Available,Seat Capatcity
SPAN-102-03,ELEM. SPANISH II,3.0,0.0,PLAS,013,S,10:35 AM,1:05 PM,"Warner, Jeffrey",Open,SPAN 101,,,MC,25,25
SPAN-102-04,ELEM. SPANISH II,3.0,0.0,DELA,116,T,8:00 AM,10:30 AM,"Simone, Leigh",Open,SPAN 101,,,MC,25,25
SPAN-202-01,INTERMED SPANISH II,3.0,0.0,PLAS,201,T,10:35 AM,1:05 PM,"Warner, Jeffrey",Open,SPAN 201,,,MC,20,20
SPAN-202-02,INTERMED SPANISH II,3.0,0.0,PLAS,009,M,10:35 AM,1:05 PM,"Simone, Leigh",Open,SPAN 201,,,MC,20,20
SPAN-202-03,INTERMED SPANISH II,3.0,0.0,PLAS,306,T,1:10 PM,3:40 PM,"Medrano, Jose'",Open,SPAN 201,,,MC,20,20
SPAN-202-04,INTERMED SPANISH II,3.0,0.0,MUPB,105,M,8:00 AM,10:30 AM,"Warner, Jeffrey",Open,SPAN 201,,,MC,20,20
SPAN-202-05,INTERMED SPANISH II,3.0,0.0,PLAS,306,T,8:00 AM,10:30 AM,"Medrano, Jose'",Open,SPAN 201,,,MC,20,20
SPAN-202-06,INTERMED SPANISH II,3.0,0.0,PLAS,007,H,,,"Kuhn, Bernard",Open,SPAN 201,,,MC,20,20
SPAN-302M-01,SPANISH FOR HEALTHCARE PROFES,3.0,0.0,FRHA,102,W,1:10 PM,3:40 PM,"Cellini, Alva",Open,,,,MC,16,16
SPAN-303-01,ADV GRAMMAR & COMP I,3.0,0.0,PLAS,306,S,10:35 AM,1:05 PM,"Medrano, Jose'",Open,SPAN 301,,,MC,15,15
SPAN-325-55,HISPANIC WOMEN WRITERS,3.0,0.0,,,,,,"Cellini, Alva",Open,,,,MC,0,0
SPAN-327-01,INDIGENOUS VOICES OF LATIN AM,3.0,0.0,PLAS,306,M,8:00 AM,10:30 AM,"Medrano, Jose'",Open,This course is offered in English,,,MC,15,15
SPAN-335M-55,SP TOP:SOCIAL CHANGE IN MEX,3.0,0.0,,,,,,"Medrano, Jose'",Open,,,,MC,0,0
SPAN-450-01,COMPREHENSIVE EXAM,0.0,0.0,,,,,,"Simone, Leigh",Open,,,,MC,15,15
SPED-230-01,INTRO TO SPECIAL EDUC.,3.0,0.0,PLAS,010,S,10:35 AM,1:05 PM,"Abkowitz, Pamina",Open,,,,MC,25,25
SPED-230-02,INTRO TO SPECIAL EDUC.,3.0,0.0,PLAS,201,W,1:10 PM,3:40 PM,"Abkowitz, Pamina",Open,,,,MC,25,25
SPED-340-01,CLASSR/BEHAVIORAL MGMT,3.0,0.0,PLAS,013,S,8:00 AM,10:30 AM,"Abkowitz, Pamina",Open,,,,MC,25,25
SPED-350-01,INSTR DESIGN FOR ALL LEARNERS,3.0,0.0,MUPB,104,T,1:10 PM,3:40 PM,"Andrews, Kathryn",Open,,,,MC,25,25
SPED-350L-01,INSTR DES FOR ALL LEARNER LAB,0.0,0.0,PLAS,011,F,,,"Andrews, Kathryn",Open,,,,MC,25,25
SPED-430-01,Assessment Children W/ Exc,3.0,0.0,PLAS,005,M,8:00 AM,10:30 AM,"Abkowitz, Pamina",Open,,,,MC,25,25
SPED-440-01,ADAPT/INSTR SPEC.NEEDS STUD.,3.0,0.0,PLAS,009,W,1:10 PM,3:40 PM,"Korzeniewski, Melanie",Open,,,,MC,20,20
SPED-455-01,CURR & METH FOR SWD,3.0,0.0,PLAS,011,W,1:10 PM,3:40 PM,"Fisher, Anne-Claire",Open,,,,MC,25,25
SPED-503-F1L01,EVAL & MEAS FOR INCLUS EDUC,3.0,0.0,,,,,,"Abkowitz, Pamina",Open,,,"Course meets 1/22, 2/19, 3/25, 4/22",OL,20,20
SPED-504-71L01,COLLAB & TRANS FOR INCL EDUC,3.0,0.0,,,,,,"Fisher, Anne-Claire",Open,,,"Course meets 1/17,  2/7, 3/6 ",OL,20,20
SPED-510-F1L01,INST DESIGN & STRATEGIES,3.0,0.0,,,,,,"Prisco, Lauren",Open,,,,OL,20,20
SPED-590-F1L01,GRADUATE INTERNSHIP SPEC ED,3.0,0.0,,,,,,"Fisher, Anne-Claire",Open,,,,OL,20,20
THFS-101-01,THE WAY OF FRANCIS & CLARE,3.0,0.0,MUPB,107,W,10:35 AM,1:05 PM,"Haden, Kyle",Open,,,,MC,25,25
THFS-101-02,THE WAY OF FRANCIS & CLARE,3.0,0.0,DELA,024,M,10:35 AM,1:05 PM,"Gies, Aaron",Open,,,,MC,25,25
THFS-101-03,THE WAY OF FRANCIS & CLARE,3.0,0.0,DELA,024,W,8:00 AM,10:30 AM,"Gies, Aaron",Open,,,,MC,25,25
THFS-101-04,THE WAY OF FRANCIS & CLARE,3.0,0.0,PLAS,011,W,8:00 AM,10:30 AM,"Lahaie, Myka",Open,,,,MC,25,25
THFS-101-05,THE WAY OF FRANCIS & CLARE,3.0,0.0,PLAS,011,S,10:35 AM,1:05 PM,"Lahaie, Myka",Open,,,,MC,25,25
THFS-101-06,THE WAY OF FRANCIS & CLARE,3.0,0.0,SWAN,203,W,8:00 AM,10:30 AM,"Belfield, Andrew",Open,,,,MC,25,25
THFS-101-07,THE WAY OF FRANCIS & CLARE,3.0,0.0,MUPB,107,S,10:35 AM,1:05 PM,"Belfield, Andrew",Open,,,,MC,25,25
THFS-101-08,THE WAY OF FRANCIS & CLARE,3.0,0.0,DELA,020,S,8:00 AM,10:30 AM,"Couturier, David",Open,,,,MC,35,35
THFS-104-01,HON THE WAY FRANCIS & CLARE,3.0,0.0,MUPB,102,M,1:10 PM,3:40 PM,"Bychkov, Oleg",Open,,,,MC,15,15
THFS-225-01,Theology and the Arts,3.0,0.0,DELA,306,T,8:00 AM,10:30 AM,"Bychkov, Oleg",Open,,,,MC,25,25
THFS-225-02,Theology and the Arts,3.0,0.0,DELA,306,S,8:00 AM,10:30 AM,"Bychkov, Oleg",Open,,,,MC,25,25
THFS-235-01,CATHOLIC THEOLOGY,3.0,0.0,MUPB,103,M,8:00 AM,10:30 AM,"Lahaie, Myka",Open,,,,MC,25,25
THFS-235-02,CATHOLIC THEOLOGY,3.0,0.0,MUPB,107,H,,,"Lahaie, Myka",Open,,,,MC,25,25
THFS-235-03,CATHOLIC THEOLOGY,3.0,0.0,MUPB,107,M,8:00 AM,10:30 AM,"Belfield, Andrew",Open,,,,MC,25,25
THFS-235-04,CATHOLIC THEOLOGY,3.0,0.0,MUPB,105,S,8:00 AM,10:30 AM,"Belfield, Andrew",Open,,,,MC,25,25
THFS-252-01,CHRISTIAN SPIRITUALITY,3.0,0.0,MUPB,104,W,1:10 PM,3:40 PM,"Gies, Aaron",Open,,,,MC,25,25
THFS-252-02,CHRISTIAN SPIRITUALITY,3.0,0.0,MUPB,104,M,1:10 PM,3:40 PM,"Gies, Aaron",Open,,,,MC,25,25
THFS-271-01,UNDERSTANDING OLD TESTAMENT,3.0,0.0,MUPB,107,T,8:00 AM,10:30 AM,"Haden, Kyle",Open,,,,MC,25,25
THFS-271-02,UNDERSTANDING OLD TESTAMENT,3.0,0.0,MUPB,107,S,8:00 AM,10:30 AM,"Haden, Kyle",Open,,,,MC,25,25
THFS-307-01,CHRISTIAN-MUSLIM RELATIONS,3.0,0.0,MUPB,103,T,1:10 PM,3:40 PM,"Calabria, Michael",Open,,,,MC,25,25
THFS-345-01,CATHOLIC SOCIAL THOUGHT,3.0,0.0,MUPB,107,M,1:10 PM,3:40 PM,"Couturier, David",Open,,,,MC,25,25
THFS-498-55,SEMINAR IN THEOLOGY,3.0,0.0,,,,,,"Gies, Aaron",Open,,,,MC,0,0
THTR-101-01,INTRO. TO THEATER,3.0,0.0,RQAC,211,M,8:00 AM,10:30 AM,"Simone, Edward",Open,,,,MC,25,25
THTR-212-01,EUROPEAN THEATER HISTORY,3.0,0.0,RQAC,211,W,8:00 AM,10:30 AM,"Clingenpeel, Janell",Open,,,,MC,25,25
THTR-230-01,THEATRICAL DESIGN,3.0,0.0,BUTL,G2,T,1:10 PM,3:40 PM,"Clingenpeel, Janell",Open,THTR 130 OR INSTRUCTOR PERMISSION,,,MC,12,12
THTR-299-01,SBU THEATER PRODUCTION,1.0,0.0,,,,,,"Clingenpeel, JanellSimone, Edward",Open,,,,MC,25,25
THTR-401-01,DIRECTING,3.0,0.0,DEVE,THTR,T,8:00 AM,10:30 AM,"Simone, Edward",Open,,,,MC,12,12
VA-110-01,GRAPHIC DESIGN I,3.0,0.0,RQAC,303,M,1:10 PM,3:40 PM,"Mormile, Anne",Open,,,,MC,10,10
VA-121-01,PAINTING I,3.0,0.0,RQAC,309,M,8:00 AM,10:30 AM,"Mormile, Anne",Open,,,,MC,12,12
VA-141-01,"CERAMICS I, HANDBUILDING",3.0,0.0,RQAC,303,T,8:00 AM,10:30 AM,"Mormile, Anne",Open,,,,MC,12,12
VA-231-55,SCULPTURE II,3.0,0.0,,,,,,"Mormile, Anne",Open,VA 131,,,MC,0,0
VA-351-01,THE FIGURE IN ART,3.0,0.0,RQAC,303,TS,8:00 AM,10:30 AM,"Mormile, Anne",Open,,,,MC,10,10
VA-399Q-01,SP TOP:CONSPIRACY OF COLOR,3.0,0.0,RQAC,309,WM,1:10 PM,3:40 PM,"Clingenpeel, Janell",Open,,,,MC,12,12
VA-411-01,SENIOR SEMINAR/EXHIBITION,3.0,0.0,,,,,,"Mormile, Anne",Open,,,,MC,1,1
WS-101-01,INTRO TO WOMEN'S STUDIES,3.0,0.0,PLAS,307,W,1:10 PM,3:40 PM,"Matz, Lauren",Open,,,,MC,22,22
WS-313-01,WOMEN IN SPORTS,3.0,0.0,RECE,002,M,1:10 PM,3:40 PM,"Scraba, Paula",Open,,,crosslisted with PHED 313 01 ,MC,10,10
WS-366-01,WOMEN IN EAST ASIA,3.0,0.0,PLAS,013,W,8:00 AM,10:30 AM,"Dalton, William",Open,,,crosslisted with HIST 394C 01,MC,10,10
WS-482-01,"WOMEN, MINORITIES & THE MEDIA",3.0,0.0,MUPB,107,T,,,"Lee, Anne",Open,,,CROSSLISTED WITH JMC 482 01 ,MC,5,5
